ticker,end_period_ts,end_period_utc,interval_min,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,volume,open_interest
KXHIGHLAX-25JUL02-T68,1751434080,2025-07-02T05:28:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434140,2025-07-02T05:29:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434200,2025-07-02T05:30:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434260,2025-07-02T05:31:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434320,2025-07-02T05:32:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0300,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434380,2025-07-02T05:33:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434440,2025-07-02T05:34:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434500,2025-07-02T05:35:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434560,2025-07-02T05:36:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434620,2025-07-02T05:37:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434680,2025-07-02T05:38:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434740,2025-07-02T05:39:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434800,2025-07-02T05:40:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434860,2025-07-02T05:41:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434920,2025-07-02T05:42:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751434980,2025-07-02T05:43:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0400,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435040,2025-07-02T05:44:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435100,2025-07-02T05:45:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435160,2025-07-02T05:46:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435220,2025-07-02T05:47:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435280,2025-07-02T05:48:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435340,2025-07-02T05:49:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435400,2025-07-02T05:50:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435460,2025-07-02T05:51:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435520,2025-07-02T05:52:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435580,2025-07-02T05:53:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435640,2025-07-02T05:54:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435700,2025-07-02T05:55:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435760,2025-07-02T05:56:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435820,2025-07-02T05:57:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435880,2025-07-02T05:58:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751435940,2025-07-02T05:59:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436000,2025-07-02T06:00:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436060,2025-07-02T06:01:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436120,2025-07-02T06:02:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436180,2025-07-02T06:03:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436240,2025-07-02T06:04:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436300,2025-07-02T06:05:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0400,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436360,2025-07-02T06:06:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436420,2025-07-02T06:07:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436480,2025-07-02T06:08:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436540,2025-07-02T06:09:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436600,2025-07-02T06:10:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436660,2025-07-02T06:11:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436720,2025-07-02T06:12:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436780,2025-07-02T06:13:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436840,2025-07-02T06:14:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436900,2025-07-02T06:15:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751436960,2025-07-02T06:16:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437020,2025-07-02T06:17:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437140,2025-07-02T06:19:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437200,2025-07-02T06:20:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437260,2025-07-02T06:21:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437320,2025-07-02T06:22:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437380,2025-07-02T06:23:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437440,2025-07-02T06:24:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437500,2025-07-02T06:25:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437560,2025-07-02T06:26:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437620,2025-07-02T06:27:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437680,2025-07-02T06:28:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437740,2025-07-02T06:29:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437800,2025-07-02T06:30:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437860,2025-07-02T06:31:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437920,2025-07-02T06:32:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751437980,2025-07-02T06:33:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438040,2025-07-02T06:34:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438100,2025-07-02T06:35:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438160,2025-07-02T06:36:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438220,2025-07-02T06:37:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438280,2025-07-02T06:38:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438340,2025-07-02T06:39:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438400,2025-07-02T06:40:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438460,2025-07-02T06:41:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438520,2025-07-02T06:42:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438580,2025-07-02T06:43:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438640,2025-07-02T06:44:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438700,2025-07-02T06:45:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438760,2025-07-02T06:46:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438820,2025-07-02T06:47:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438880,2025-07-02T06:48:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751438940,2025-07-02T06:49:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439000,2025-07-02T06:50:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439060,2025-07-02T06:51:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439120,2025-07-02T06:52:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439180,2025-07-02T06:53:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439240,2025-07-02T06:54:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439300,2025-07-02T06:55:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439360,2025-07-02T06:56:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439420,2025-07-02T06:57:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439480,2025-07-02T06:58:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439540,2025-07-02T06:59:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439600,2025-07-02T07:00:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751439660,2025-07-02T07:01:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0300,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751440260,2025-07-02T07:11:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0300,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751454060,2025-07-02T11:01:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.1000,0.0300,0.1000,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751457660,2025-07-02T12:01:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.1000,0.1000,0.0400,0.0400,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751457720,2025-07-02T12:02:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0400,0.0900,0.0400,0.0900,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751457780,2025-07-02T12:03:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0900,0.1000,0.0900,0.0900,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751457840,2025-07-02T12:04:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0900,0.1000,0.0400,0.0400,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751457900,2025-07-02T12:05:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751457960,2025-07-02T12:06:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458020,2025-07-02T12:07:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458080,2025-07-02T12:08:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458140,2025-07-02T12:09:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458200,2025-07-02T12:10:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0400,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458260,2025-07-02T12:11:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458320,2025-07-02T12:12:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458380,2025-07-02T12:13:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458440,2025-07-02T12:14:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458500,2025-07-02T12:15:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458560,2025-07-02T12:16:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458620,2025-07-02T12:17:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458680,2025-07-02T12:18:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458740,2025-07-02T12:19:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458800,2025-07-02T12:20:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458860,2025-07-02T12:21:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458920,2025-07-02T12:22:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751458980,2025-07-02T12:23:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459040,2025-07-02T12:24:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459100,2025-07-02T12:25:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459160,2025-07-02T12:26:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459220,2025-07-02T12:27:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459280,2025-07-02T12:28:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459340,2025-07-02T12:29:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459400,2025-07-02T12:30:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459520,2025-07-02T12:32:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459580,2025-07-02T12:33:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459640,2025-07-02T12:34:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459700,2025-07-02T12:35:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459760,2025-07-02T12:36:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459820,2025-07-02T12:37:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459880,2025-07-02T12:38:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751459940,2025-07-02T12:39:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751460000,2025-07-02T12:40:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751460060,2025-07-02T12:41:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751460120,2025-07-02T12:42:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
KXHIGHLAX-25JUL02-T68,1751460180,2025-07-02T12:43:00+00:00,1,,,,,,0.0300,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0300,0.0300,0.00,100.00
